"a" "f1" "Q" "f" "b" "mu0" "theta"
-0.458046117786611 80.1676934403716 4.13215925385052e-08 80.8815802711326 11.5783176470866 2.95896764135938e-05 0.076
-0.497576771628827 78.9882548456704 4.31614299804663e-08 79.4852649723042 12.2645225552382 1.7801438207551e-05 0.081
-0.452279123138639 79.8178096124361 3.20188017971238e-08 81.4490852687088 11.4686862426149 2.4473668568246e-05 0.079
-0.453629274145048 80.2117702902199 3.43562272671283e-08 78.1203966255368 11.3810820510986 2.06317252915723e-05 0.08
-0.472502900760964 79.9643444172265 2.49404670399626e-08 78.4713230772054 11.4874641179585 1.63031145137214e-05 0.084
-0.472491715632329 80.2023109468822 3.01239870551649e-08 81.9432316085331 11.6606414243834 1.71996037053665e-05 0.082
-0.475526680520206 80.0834122427465 3.80707859949652e-08 80.093810822359 11.8061837069256 2.54307961830685e-05 0.079
-0.485098306318913 80.1037503594962 1.92593518622266e-08 81.8453739180663 11.8427692267915 1.62405882794841e-05 0.084
-0.477329928133299 80.1553619951322 1.68061534664834e-08 78.7983513519937 11.7336380078284 1.4763271913603e-05 0.084
-0.477095560853156 80.1721136175928 4.27275255995347e-08 81.8489734860093 11.6565197900934 3.18940009862444e-05 0.077
-0.461252215495674 80.5333525414417 2.90403755532407e-08 80.4522833862555 11.5561816982715 2.1216907144608e-05 0.081
-0.46058551652929 79.5600926708338 2.54160618994157e-08 82.657343362985 11.7658223210118 1.99009639260125e-05 0.081
-0.467105524898752 79.3850049694061 2.4076075110006e-08 81.0161324839083 11.4856328640539 1.57800381324475e-05 0.084
-0.462304152191446 80.2798174034086 1.92298939999136e-08 79.2007023399064 11.6895664299752 1.56221408290138e-05 0.084
-0.439941330734222 80.181875985205 4.27348165065412e-08 77.2249805594146 11.5428386627303 3.32011425208997e-05 0.076
-0.460705263366448 80.1086989991568 1.86794267847699e-08 83.8804775166447 11.3119036763457 1.94740531674538e-05 0.081
-0.449404860409058 79.9871199328316 3.75284051329758e-08 80.1924588297603 11.0421836460907 2.85089602633994e-05 0.077
-0.473006420072837 79.9156332431977 1.80724065511028e-08 80.0722819309241 11.8079964520868 1.53363675027844e-05 0.084
-0.469591664111279 79.8776243361052 4.61377433005181e-08 80.8840875987726 11.6120733699556 2.54112802571098e-05 0.078
-0.468746774198913 79.9730706717913 2.60474635797412e-08 78.4384844175201 11.2896374886391 1.78074257352408e-05 0.083
-0.467817446415576 80.0497806585984 2.48477061570762e-08 81.5618260196985 11.675857792133 2.79395707514072e-05 0.079
-0.451288028042929 80.2725907283198 2.49612447349896e-08 81.7286080004448 11.406383045246 1.28219199131739e-05 0.085
-0.451410149676668 80.4252134138581 2.49279873891867e-08 81.5025786431319 11.5680378414661 1.76439897277705e-05 0.082
-0.473789665501765 80.6269170525582 4.12417911512866e-08 82.4237840903618 11.6071882812411 2.41176469954041e-05 0.079
-0.448276763056366 79.8239683980116 2.77181921074918e-08 81.2804573152472 11.3355397825838 1.77369903621363e-05 0.082
-0.462174113630359 80.0838383657586 3.50925270684853e-08 79.6483366753981 11.7467977911798 2.67578626711768e-05 0.078
-0.446530829365467 79.9363041043652 4.03005631056778e-08 81.0397774591962 11.0230102057765 2.49620385958348e-05 0.078
-0.465344651603475 79.4171528577699 3.33525518793466e-08 78.1244377947065 11.467404364989 1.77991106913533e-05 0.082
-0.467562991098154 79.8563115404527 4.49390737262202e-08 77.8353455873396 11.6522856049656 2.7612251436885e-05 0.077
-0.479984728635689 80.4411319573697 3.03170187611991e-08 81.5348239721778 12.0615309999372 2.67076495336318e-05 0.079
-0.466526339979711 79.317171996428 2.07415949851867e-08 78.7253632221967 11.5762233264128 1.74262018512037e-05 0.084
-0.461166078744058 80.1377199584087 2.91583031905543e-08 81.9920401231428 11.3531271453192 1.91436608831932e-05 0.081
-0.471603652568676 79.4643463420389 5.29484369138679e-08 78.3615575330418 11.9131448903628 3.29003813880025e-05 0.075
-0.473872687884328 80.3648609324074 3.45610686484118e-08 79.7047673766488 11.5329663551029 2.22854606755288e-05 0.08
-0.473289590377222 79.3047545970303 3.65152650372492e-08 79.4925926348319 11.914775598173 2.10381439418866e-05 0.08
-0.473418996023669 79.6116412524977 4.13894715028292e-08 79.34590780194 11.409775023544 2.244762437506e-05 0.079
-0.448594750194673 79.8383976473586 3.53732643289167e-08 78.5261327274752 11.5241227361292 3.80266627035051e-05 0.075
-0.452819406890144 80.1624787404092 1.91013240995803e-08 81.2528663235011 11.6397902253469 1.88146542989003e-05 0.083
-0.47563903111551 80.0557311061781 2.55082642514491e-08 77.0403237652565 11.9958240499625 1.64351094061475e-05 0.082
-0.457126571267693 80.337979477713 2.70006207860726e-08 82.6686421757007 11.7026859639184 2.0980289624477e-05 0.08
-0.451230603828849 79.6415799584367 2.15914481052415e-08 81.1902884491089 11.2889750390068 1.60446845621887e-05 0.083
-0.444421771898971 80.1730379004223 4.56195276812278e-08 80.0254515158964 10.9886070001569 2.70229974291929e-05 0.078
-0.457922222894104 80.1030474675729 2.73679960566388e-08 82.8126644219261 11.4972790845816 2.25046768048211e-05 0.08
-0.456243748834427 79.7230761588478 2.40090614640394e-08 78.9140577263685 11.3172438415153 1.50173706475253e-05 0.084
-0.451562554274711 80.7374648192375 2.99904678271292e-08 82.2325811783045 11.5945302691728 1.60234069535312e-05 0.082
-0.439956441806552 79.6700583233445 3.57285753309845e-08 79.4231599305254 11.109000820741 3.14391662956974e-05 0.077
-0.466213949745656 80.7885256144655 2.54475655373522e-08 85.2320149465415 11.9790368193119 2.10630980388235e-05 0.08
-0.472065764736994 79.6263685964796 4.3598138541694e-08 79.9566802846422 11.7213489806161 3.28032369375976e-05 0.076
-0.413729975418002 79.9386796021953 6.94867003590641e-08 80.3549108337911 10.6849497565158 4.07080143831321e-05 0.073
-0.449406721280184 79.8686345382162 3.44843336165592e-08 83.0966516702801 11.0503251281379 2.14082028340341e-05 0.08
